13.823	0.1042637
13.817	0.1035493
13.811	0.1028477
13.806	0.102159
13.8	0.1014831
13.794	0.1008196
13.789	0.1001683
13.783	0.0995286
13.777	0.0988997
13.771	0.0982809
13.766	0.0976712
13.76	0.0970696
13.754	0.0964749
13.749	0.0958861
13.743	0.095302
13.737	0.0947213
13.731	0.0941429
13.726	0.0935656
13.72	0.0929883
13.714	0.09241
13.709	0.0918297
13.703	0.0912465
13.697	0.0906598
13.691	0.0900687
13.686	0.0894729
13.68	0.088872
13.674	0.0882656
13.669	0.0876536
13.663	0.087036
13.657	0.086413
13.651	0.0857846
13.646	0.0851513
13.64	0.0845134
13.634	0.0838714
13.629	0.0832259
13.623	0.0825774
13.617	0.0819267
13.611	0.0812745
13.606	0.0806214
13.6	0.0799682
13.594	0.0793156
13.589	0.0786644
13.583	0.0780154
13.577	0.0773692
13.571	0.0767265
13.566	0.0760879
13.56	0.075454
13.554	0.0748254
13.549	0.0742026
13.543	0.073586
13.537	0.072976
13.531	0.0723728
13.526	0.0717768
13.52	0.071188
13.514	0.0706066
13.509	0.0700325
13.503	0.0694657
13.497	0.0689061
13.491	0.0683534
13.486	0.0678075
13.48	0.0672678
13.474	0.0667342
13.469	0.066206
13.463	0.0656829
13.457	0.0651643
13.451	0.0646498
13.446	0.0641386
13.44	0.0636305
13.434	0.0631246
13.429	0.0626207
13.423	0.0621182
13.417	0.0616166
13.411	0.0611156
13.406	0.0606149
13.4	0.0601141
13.394	0.0596131
13.389	0.0591117
13.383	0.0586099
13.377	0.0581076
13.371	0.0576049
13.366	0.057102
13.36	0.056599
13.354	0.0560962
13.349	0.0555938
13.343	0.0550921
13.337	0.0545915
13.331	0.0540922
13.326	0.0535947
13.32	0.0530993
13.314	0.0526063
13.309	0.0521161
13.303	0.0516289
13.297	0.051145
13.291	0.0506646
13.286	0.050188
13.28	0.0497153
13.274	0.0492467
13.269	0.0487822
13.263	0.0483219
13.257	0.047866
13.251	0.0474143
13.246	0.0469669
13.24	0.0465237
13.234	0.0460848
13.229	0.0456499
13.223	0.0452192
13.217	0.0447924
13.211	0.0443695
13.206	0.0439504
13.2	0.043535
13.194	0.0431233
13.189	0.042715
13.183	0.0423102
13.177	0.0419088
13.171	0.0415106
13.166	0.0411155
13.16	0.0407236
13.154	0.0403346
13.149	0.0399486
13.143	0.0395654
13.137	0.0391851
13.131	0.0388074
13.126	0.0384325
13.12	0.0380601
13.114	0.0376903
13.109	0.0373231
13.103	0.0369584
13.097	0.0365962
13.091	0.0362366
13.086	0.0358795
13.08	0.0355249
13.074	0.0351729
13.069	0.0348236
13.063	0.0344769
13.057	0.034133
13.051	0.033792
13.046	0.0334538
13.04	0.0331186
13.034	0.0327864
13.029	0.0324573
13.023	0.0321314
13.017	0.0318087
13.011	0.0314893
13.006	0.0311732
13	0.0308604
12.994	0.030551
12.989	0.0302449
12.983	0.0299421
12.977	0.0296427
12.971	0.0293465
12.966	0.0290535
12.96	0.0287637
12.954	0.028477
12.949	0.0281934
12.943	0.0279127
12.937	0.0276349
12.931	0.02736
12.926	0.0270879
12.92	0.0268184
12.914	0.0265517
12.909	0.0262875
12.903	0.026026
12.897	0.025767
12.891	0.0255105
12.886	0.0252565
12.88	0.0250051
12.874	0.0247562
12.869	0.0245098
12.863	0.0242659
12.857	0.0240245
12.851	0.0237857
12.846	0.0235495
12.84	0.0233158
12.834	0.0230847
12.829	0.0228563
12.823	0.0226304
12.817	0.0224072
12.811	0.0221866
12.806	0.0219686
12.8	0.0217531
12.794	0.0215403
12.789	0.02133
12.783	0.0211222
12.777	0.0209169
12.771	0.020714
12.766	0.0205136
12.76	0.0203155
12.754	0.0201198
12.749	0.0199264
12.743	0.0197352
12.737	0.0195461
12.731	0.0193592
12.726	0.0191744
12.72	0.0189916
12.714	0.0188108
12.709	0.0186319
12.703	0.0184548
12.697	0.0182796
12.691	0.0181062
12.686	0.0179345
12.68	0.0177644
12.674	0.017596
12.669	0.0174291
12.663	0.0172638
12.657	0.0171
12.651	0.0169376
12.646	0.0167767
12.64	0.0166172
12.634	0.016459
12.629	0.0163022
12.623	0.0161466
12.617	0.0159924
12.611	0.0158395
12.606	0.0156879
12.6	0.0155375
12.594	0.0153883
12.589	0.0152405
12.583	0.0150939
12.577	0.0149486
12.571	0.0148045
12.566	0.0146617
12.56	0.0145203
12.554	0.0143801
12.549	0.0142412
12.543	0.0141036
12.537	0.0139674
12.531	0.0138324
12.526	0.0136988
12.52	0.0135665
12.514	0.0134355
12.509	0.0133058
12.503	0.0131775
12.497	0.0130504
12.491	0.0129246
12.486	0.0128
12.48	0.0126767
12.474	0.0125546
12.469	0.0124336
12.463	0.0123138
12.457	0.0121952
12.451	0.0120776
12.446	0.0119611
12.44	0.0118457
12.434	0.0117312
12.429	0.0116177
12.423	0.0115052
12.417	0.0113935
12.411	0.0112828
12.406	0.0111729
12.4	0.0110639
12.394	0.0109557
12.389	0.0108483
12.383	0.0107418
12.377	0.010636
12.371	0.010531
12.366	0.0104267
12.36	0.0103233
12.354	0.0102206
12.349	0.0101187
12.343	0.0100175
12.337	0.0099171
12.331	0.0098175
12.326	0.0097186
12.32	0.0096206
12.314	0.0095233
12.309	0.0094268
12.303	0.0093311
12.297	0.0092362
12.291	0.0091421
12.286	0.0090488
12.28	0.0089564
12.274	0.0088647
12.269	0.0087738
12.263	0.0086837
12.257	0.0085945
12.251	0.008506
12.246	0.0084184
12.24	0.0083315
12.234	0.0082455
12.229	0.0081603
12.223	0.0080758
12.217	0.0079922
12.211	0.0079093
12.206	0.0078272
12.2	0.0077458
12.194	0.0076653
12.189	0.0075854
12.183	0.0075064
12.177	0.007428
12.171	0.0073504
12.166	0.0072735
12.16	0.0071973
12.154	0.0071218
12.149	0.007047
12.143	0.0069729
12.137	0.0068995
12.131	0.0068267
12.126	0.0067545
12.12	0.006683
12.114	0.0066121
12.109	0.0065418
12.103	0.0064722
12.097	0.0064031
12.091	0.0063347
12.086	0.0062669
12.08	0.0061996
12.074	0.006133
12.069	0.0060669
12.063	0.0060015
12.057	0.0059366
12.051	0.0058724
12.046	0.0058087
12.04	0.0057456
12.034	0.0056831
12.029	0.0056212
12.023	0.0055599
12.017	0.0054992
12.011	0.0054391
12.006	0.0053796
12	0.0053206
11.994	0.0052623
11.989	0.0052046
11.983	0.0051474
11.977	0.0050908
11.971	0.0050348
11.966	0.0049794
11.96	0.0049245
11.954	0.0048702
11.949	0.0048164
11.943	0.0047632
11.937	0.0047106
11.931	0.0046585
11.926	0.0046069
11.92	0.0045558
11.914	0.0045053
11.909	0.0044552
11.903	0.0044057
11.897	0.0043567
11.891	0.0043082
11.886	0.0042602
11.88	0.0042127
11.874	0.0041656
11.869	0.0041191
11.863	0.004073
11.857	0.0040274
11.851	0.0039823
11.846	0.0039377
11.84	0.0038936
11.834	0.0038499
11.829	0.0038066
11.823	0.0037639
11.817	0.0037216
11.811	0.0036797
11.806	0.0036383
11.8	0.0035973
11.794	0.0035568
11.789	0.0035168
11.783	0.0034771
11.777	0.0034379
11.771	0.0033992
11.766	0.0033608
11.76	0.0033229
11.754	0.0032854
11.749	0.0032483
11.743	0.0032117
11.737	0.0031754
11.731	0.0031396
11.726	0.0031042
11.72	0.0030691
11.714	0.0030345
11.709	0.0030003
11.703	0.0029664
11.697	0.0029329
11.691	0.0028999
11.686	0.0028672
11.68	0.0028348
11.674	0.0028029
11.669	0.0027713
11.663	0.00274
11.657	0.0027092
11.651	0.0026786
11.646	0.0026485
11.64	0.0026186
11.634	0.0025891
11.629	0.0025599
11.623	0.0025311
11.617	0.0025025
11.611	0.0024743
11.606	0.0024464
11.6	0.0024189
11.594	0.0023916
11.589	0.0023646
11.583	0.002338
11.577	0.0023116
11.571	0.0022855
11.566	0.0022598
11.56	0.0022343
11.554	0.0022091
11.549	0.0021842
11.543	0.0021595
11.537	0.0021352
11.531	0.0021111
11.526	0.0020873
11.52	0.0020638
11.514	0.0020406
11.509	0.0020176
11.503	0.0019949
11.497	0.0019724
11.491	0.0019502
11.486	0.0019283
11.48	0.0019066
11.474	0.0018852
11.469	0.001864
11.463	0.001843
11.457	0.0018223
11.451	0.0018019
11.446	0.0017816
11.44	0.0017616
11.434	0.0017418
11.429	0.0017223
11.423	0.0017029
11.417	0.0016838
11.411	0.0016649
11.406	0.0016462
11.4	0.0016277
11.394	0.0016094
11.389	0.0015913
11.383	0.0015734
11.377	0.0015557
11.371	0.0015382
11.366	0.0015209
11.36	0.0015038
11.354	0.0014869
11.349	0.0014701
11.343	0.0014536
11.337	0.0014372
11.331	0.001421
11.326	0.0014049
11.32	0.0013891
11.314	0.0013734
11.309	0.0013579
11.303	0.0013425
11.297	0.0013273
11.291	0.0013123
11.286	0.0012974
11.28	0.0012827
11.274	0.0012682
11.269	0.0012538
11.263	0.0012396
11.257	0.0012255
11.251	0.0012116
11.246	0.0011978
11.24	0.0011842
11.234	0.0011707
11.229	0.0011574
11.223	0.0011442
11.217	0.0011312
11.211	0.0011183
11.206	0.0011055
11.2	0.0010929
11.194	0.0010804
11.189	0.0010681
11.183	0.0010558
11.177	0.0010438
11.171	0.0010318
11.166	0.00102
11.16	0.0010083
11.154	0.0009968
11.149	0.0009853
11.143	0.000974
11.137	0.0009628
11.131	0.0009517
11.126	0.0009408
11.12	0.0009299
11.114	0.0009192
11.109	0.0009086
11.103	0.0008981
11.097	0.0008877
11.091	0.0008775
11.086	0.0008673
11.08	0.0008572
11.074	0.0008473
11.069	0.0008374
11.063	0.0008277
11.057	0.0008181
11.051	0.0008085
11.046	0.0007991
11.04	0.0007898
11.034	0.0007806
11.029	0.0007714
11.023	0.0007624
11.017	0.0007535
11.011	0.0007446
11.006	0.0007359
11	0.0007273
10.994	0.0007187
10.989	0.0007103
10.983	0.0007019
10.977	0.0006936
10.971	0.0006855
10.966	0.0006774
10.96	0.0006694
10.954	0.0006615
10.949	0.0006536
10.943	0.0006459
10.937	0.0006382
10.931	0.0006307
10.926	0.0006232
10.92	0.0006158
10.914	0.0006085
10.909	0.0006012
10.903	0.0005941
10.897	0.000587
10.891	0.00058
10.886	0.0005731
10.88	0.0005662
10.874	0.0005594
10.869	0.0005528
10.863	0.0005461
10.857	0.0005396
10.851	0.0005331
10.846	0.0005267
10.84	0.0005204
10.834	0.0005141
10.829	0.0005079
10.823	0.0005018
10.817	0.0004958
10.811	0.0004898
10.806	0.0004839
10.8	0.000478
10.794	0.0004723
10.789	0.0004666
10.783	0.0004609
10.777	0.0004553
10.771	0.0004498
10.766	0.0004443
10.76	0.000439
10.754	0.0004336
10.749	0.0004284
10.743	0.0004231
10.737	0.000418
10.731	0.0004129
10.726	0.0004079
10.72	0.0004029
10.714	0.000398
10.709	0.0003931
10.703	0.0003883
10.697	0.0003836
10.691	0.0003789
10.686	0.0003743
10.68	0.0003697
10.674	0.0003651
10.669	0.0003607
10.663	0.0003563
10.657	0.0003519
10.651	0.0003476
10.646	0.0003433
10.64	0.0003391
10.634	0.0003349
10.629	0.0003308
10.623	0.0003268
10.617	0.0003227
10.611	0.0003188
10.606	0.0003148
10.6	0.000311
10.594	0.0003071
10.589	0.0003033
10.583	0.0002996
10.577	0.0002959
10.571	0.0002923
10.566	0.0002887
10.56	0.0002851
10.554	0.0002816
10.549	0.0002781
10.543	0.0002747
10.537	0.0002713
10.531	0.0002679
10.526	0.0002646
10.52	0.0002613
10.514	0.0002581
10.509	0.0002549
10.503	0.0002517
10.497	0.0002486
10.491	0.0002455
10.486	0.0002425
10.48	0.0002395
10.474	0.0002365
10.469	0.0002336
10.463	0.0002307
10.457	0.0002279
10.451	0.000225
10.446	0.0002222
10.44	0.0002195
10.434	0.0002168
10.429	0.0002141
10.423	0.0002114
10.417	0.0002088
10.411	0.0002062
10.406	0.0002036
10.4	0.0002011
10.394	0.0001986
10.389	0.0001962
10.383	0.0001937
10.377	0.0001913
10.371	0.0001889
10.366	0.0001866
10.36	0.0001843
10.354	0.000182
10.349	0.0001797
10.343	0.0001775
10.337	0.0001753
10.331	0.0001731
10.326	0.000171
10.32	0.0001688
10.314	0.0001667
10.309	0.0001647
10.303	0.0001626
10.297	0.0001606
10.291	0.0001586
10.286	0.0001566
10.28	0.0001547
10.274	0.0001527
10.269	0.0001508
10.263	0.000149
10.257	0.0001471
10.251	0.0001453
10.246	0.0001435
10.24	0.0001417
10.234	0.0001399
10.229	0.0001382
10.223	0.0001365
10.217	0.0001348
10.211	0.0001331
10.206	0.0001314
10.2	0.0001298
10.194	0.0001282
10.189	0.0001266
10.183	0.000125
10.177	0.0001234
10.171	0.0001219
10.166	0.0001204
10.16	0.0001189
10.154	0.0001174
10.149	0.0001159
10.143	0.0001145
10.137	0.000113
10.131	0.0001116
10.126	0.0001102
10.12	0.0001089
10.114	0.0001075
10.109	0.0001061
10.103	0.0001048
10.097	0.0001035
10.091	0.0001022
10.086	0.0001009
10.08	0.0000997
10.074	0.0000984
10.069	0.0000972
10.063	0.000096
10.057	0.0000948
10.051	0.0000936
10.046	0.0000924
10.04	0.0000912
10.034	0.0000901
10.029	0.000089
10.023	0.0000878
10.017	0.0000867
10.011	0.0000856
10.006	0.0000846
10	0.0000835
9.994	0.0000825
9.989	0.0000814
9.983	0.0000804
9.977	0.0000794
9.971	0.0000784
9.966	0.0000774
9.96	0.0000764
9.954	0.0000754
9.949	0.0000745
9.943	0.0000735
9.937	0.0000726
9.931	0.0000717
9.926	0.0000708
9.92	0.0000699
9.914	0.000069
9.909	0.0000681
9.903	0.0000673
9.897	0.0000664
9.891	0.0000656
9.886	0.0000647
9.88	0.0000639
9.874	0.0000631
9.869	0.0000623
9.863	0.0000615
9.857	0.0000607
9.851	0.00006
9.846	0.0000592
9.84	0.0000584
9.834	0.0000577
9.829	0.000057
9.823	0.0000562
9.817	0.0000555
9.811	0.0000548
9.806	0.0000541
9.8	0.0000534
9.794	0.0000527
9.789	0.000052
9.783	0.0000514
9.777	0.0000507
9.771	0.0000501
9.766	0.0000494
9.76	0.0000488
9.754	0.0000482
9.749	0.0000475
9.743	0.0000469
9.737	0.0000463
9.731	0.0000457
9.726	0.0000451
9.72	0.0000446
9.714	0.000044
9.709	0.0000434
9.703	0.0000429
9.697	0.0000423
9.691	0.0000418
9.686	0.0000412
9.68	0.0000407
9.674	0.0000402
9.669	0.0000396
9.663	0.0000391
9.657	0.0000386
9.651	0.0000381
9.646	0.0000376
9.64	0.0000371
9.634	0.0000366
9.629	0.0000362
9.623	0.0000357
9.617	0.0000352
9.611	0.0000348
9.606	0.0000343
9.6	0.0000339
9.594	0.0000334
9.589	0.000033
9.583	0.0000326
9.577	0.0000321
9.571	0.0000317
9.566	0.0000313
9.56	0.0000309
9.554	0.0000305
9.549	0.0000301
9.543	0.0000297
9.537	0.0000293
9.531	0.0000289
9.526	0.0000286
9.52	0.0000282
9.514	0.0000278
9.509	0.0000274
9.503	0.0000271
9.497	0.0000267
9.491	0.0000264
9.486	0.000026
9.48	0.0000257
9.474	0.0000253
9.469	0.000025
9.463	0.0000247
9.457	0.0000244
9.451	0.000024
9.446	0.0000237
9.44	0.0000234
9.434	0.0000231
9.429	0.0000228
9.423	0.0000225
9.417	0.0000222
9.411	0.0000219
9.406	0.0000216
9.4	0.0000213
9.394	0.000021
9.389	0.0000208
9.383	0.0000205
9.377	0.0000202
9.371	0.00002
9.366	0.0000197
9.36	0.0000194
9.354	0.0000192
9.349	0.0000189
9.343	0.0000187
9.337	0.0000184
9.331	0.0000182
9.326	0.0000179
9.32	0.0000177
9.314	0.0000175
9.309	0.0000172
9.303	0.000017
9.297	0.0000168
9.291	0.0000166
9.286	0.0000163
9.28	0.0000161
9.274	0.0000159
9.269	0.0000157
9.263	0.0000155
9.257	0.0000153
9.251	0.0000151
9.246	0.0000149
9.24	0.0000146
9.234	0.0000144
9.229	0.0000142
9.223	0.0000141
9.217	0.0000139
9.211	0.0000137
9.206	0.0000135
9.2	0.0000133
9.194	0.0000131
9.189	0.0000129
9.183	0.0000127
9.177	0.0000125
9.171	0.0000123
9.166	0.0000121
9.16	0.0000119
9.154	0.0000117
9.149	0.0000115
9.143	0.0000113
9.137	0.0000111
9.131	0.0000109
9.126	0.0000107
9.12	0.0000104
9.114	0.0000102
9.109	0.00001
9.103	0.0000098
9.097	0.0000095
9.091	0.0000093
9.086	0.000009
9.08	0.0000088
9.074	0.0000085
9.069	0.0000083
9.063	0.000008
9.057	0.0000077
9.051	0.0000075
9.046	0.0000072
9.04	0.0000069
9.034	0.0000066
9.029	0.0000064
9.023	0.0000061
9.017	0.0000058
9.011	0.0000055
9.006	0.0000053
9	0.000005
